"status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","city","state","address.zip","dfdsfds","dioProvince","orgIdNumber","parent classificationCodeName","parentId"
"Active",39095,"St. Anthony's","Parish",1,"MA",true,,,"","P.O. Box 250","Chuuk","Federated States of Micronesia","96942","USA",,214479,"Placement Header","Tolowas"
"Active",39098,"Mortlock Parish","Parish",1,"MA",true,,,,"P.O. Box 939","Chuuk","Federated States of Micronesia","96942","USA",,214476,"Placement Header","Mortlock Islands"
"Active",39113,"Our Lady of Mercy","Parish",1,"MA",true,,,,"P.O. Box 160","Kolonia, Pohnpei","Federated States of Micronesia",,"USA",,214485,"Placement Header","Kolonia"
"Active",39120,"St. Joseph","Parish",1,"MA",true,,,,"P.O. Box 671","Kolonia, Pohnpei","Federated States of Micronesia","96941","USA",,214483,"Placement Header","Awak"
"Active",39123,"St. Augustine","Parish",1,"MA",true,,,,"P.O. Box 160","Kolonia, Pohnpei","Federated States of Micronesia","96941","USA",,214484,"Placement Header","Ipwutek"
"Active",39125,"St. Paul","Parish",1,"MA",true,,,,"P.O. Box 160","Kolonia, Pohnpei","Federated States of Micronesia","96941","USA",,214486,"Placement Header","Palikir"
"Active",39127,"Christ the King","Parish",1,"MA",true,,,,"P.O. Box 2056","Kolonia, Pohnpei","Federated States of Micronesia","96941","USA",,214487,"Placement Header","Porrassapw"
"Active",39130,"Immaculate Heart of Mary","Parish",1,"MA",true,,,,"P.O. Box 160","Kolonia, Pohnpei","Federated States of Micronesia","96941","USA",,214488,"Placement Header","Seinwar"
"Active",39132,"St. Peter's","Parish",1,"MA",true,,,,"P.O. Box 160","Kolonia, Pohnpei","Federated States of Micronesia","96941","USA",,214489,"Placement Header","Sokehs"
"Active",39134,"Sacred Heart","Parish",1,"MA",true,,,,"P.O. Box 160","Kolonia, Pohnpei","Federated States of Micronesia","96941","USA",,214490,"Placement Header","Tamoroi"
"Active",39140,"St. Mary's","Parish",1,"MA",true,,,,"P.O. Box ""A""","Colonia, Yap","Federated States of Micronesia","96943","USA",,214492,"Placement Header","Nemar"
"Active",39144,"St. Joseph","Parish",1,"MA",true,,,,"P.O. Box ""A""","Colonia, Yap","Federated States of Micronesia","96943","USA",,214491,"Placement Header","Gagil-Tomil"
"Active",39146,"Queen of Heaven","Parish",1,"MA",true,,,,"P.O. Box ""A""","Colonia, Yap","Federated States of Micronesia","96943","USA",,214493,"Placement Header","Ulithi and Neighboring Islands"
"Active",39149,"St. Ignatius","Parish",1,"MA",true,,,,"P.O. Box ""A""","Colonia, Yap","Federated States of Micronesia","96943","USA",,214494,"Placement Header","Woleai and Neighboring Islands"
"Active",39154,"Sacred Heart","Parish",1,"MA",true,,,,"P.O. Box 148","Palau","Palau","96940","USA",,214497,"Placement Header","Koror"
"Active",39163,"St. John Baptist","Parish",1,"MA",true,,,,"P.O. Box 128","Palau","Palau","96940","USA",,214496,"Placement Header","Ioueldoab"
"Active",39165,"St. Thomas the Apostle","Parish",1,"MA",true,,,,"P.O. Box 128","Palau","Palau","96940","USA",,214495,"Placement Header","Babeldaob"
"Active",39286,"St. Peter in Chains Cathedral","Parish",1,"MA",true,,,"325 W. Eighth St.",,"Cincinnati","OHIO","45202","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39300,"All Saints","Parish",1,"MA",true,,,"8939 Montgomery Rd.",,"Cincinnati","OHIO","45236","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39309,"St. Aloysius Gonzaga","Parish",1,"MA",true,,,"4366 Bridgetown Rd.",,"Cincinnati","OHIO","45211","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39320,"St. Aloysius-on-the-Ohio","Parish",1,"MA",true,,,"134 Whipple St.",,"Cincinnati","OHIO","45233","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39327,"St. Ann","Parish",1,"MA",true,"Mailing Address & Offices",,"2936 W. Galbraith Rd.",,"Cincinnati","OHIO","45239","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39335,"Annunciation of the Blessed Virgin Mary","Parish",1,"MA",true,,,"3547 Clifton Ave.",,"Cincinnati","OHIO","45220","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39343,"St. Anthony","Parish",1,"MA",true,,,"6104 Desmond St.",,"Cincinnati","OHIO","45227","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39350,"St. Antoninus","Parish",1,"MA",true,,,"1500 Linneman Rd.",,"Cincinnati","OHIO","45238","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39363,"Church of the Assumption","Parish",1,"MA",true,,,"7711 Joseph St.",,"Cincinnati","OHIO","45231","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39370,"St. Bartholomew","Parish",1,"MA",true,,,"9375 Winton Rd.",,"Cincinnati","OHIO","45231","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39378,"St. Bernard","Parish",1,"MA",true,,,"740 Circle Ave.",,"Cincinnati","OHIO","45232","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39383,"St. Bernard","Parish",1,"MA",true,,,"7130 Harrison Rd.",,"Cincinnati","OHIO","45247","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39393,"St. Boniface","Parish",1,"MA",true,,,"1750 Chase Ave.",,"Cincinnati","OHIO","45223","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39400,"St. Catharine of Siena","Parish",1,"MA",true,,,"2848 Fischer Pl.",,"Cincinnati","OHIO","45211","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39408,"St. Cecilia","Parish",1,"MA",true,,,"3105 Madison Rd.",,"Cincinnati","OHIO","45209","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39417,"St. Clare","Parish",1,"MA",true,,,"1443 Cedar Ave.",,"Cincinnati","OHIO","45224","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39425,"St. Clement","Parish",1,"MA",true,,,"4536 Vine St.",,"Cincinnati","OHIO","45217","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39434,"Corpus Christi","Parish",1,"MA",true,,,"2014 Springdale Rd.",,"Cincinnati","OHIO","45231","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39443,"St. Dominic","Parish",1,"MA",true,,,"4551 Delhi Pike",,"Cincinnati","OHIO","45238","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39452,"St. Francis Seraph","Parish",1,"MA",true,,,"1615 Vine St.",,"Cincinnati","OHIO","45202","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39459,"St. Francis de Sales","Parish",1,"MA",true,,,"1600 Madison Rd.",,"Cincinnati","OHIO","45206","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39465,"St. Francis Xavier","Parish",1,"MA",true,,,"607 Sycamore St.",,"Cincinnati","OHIO","45202","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39473,"St. Gabriel","Parish",1,"MA",true,,,"48 W. Sharon Ave.",,"Cincinnati","OHIO","45246","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39482,"St. Gertrude","Parish",1,"MA",true,"Offices & Parish Address",,"6543 Miami Ave.",,"Cincinnati","OHIO","45243","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39495,"Good Shepherd","Parish",1,"MA",true,,,"8815 E. Kemper Rd.",,"Cincinnati","OHIO","45249","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39510,"Guardian Angels","Parish",1,"MA",true,,,"6531 Beechmont Ave.",,"Cincinnati","OHIO","45230","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39521,"Holy Cross-Immaculata","Parish",1,"MA",true,,,"30 Guido St.",,"Cincinnati","OHIO","45202","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39525,"Holy Family","Parish",1,"MA",true,,,"3006 W. 8th St.",,"Cincinnati","OHIO","45205","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39525,"Holy Family","Parish",2,"Sales",,,,"3006 W 8th St",,"Cincinnati","OHIO","45205-2399","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39525,"Holy Family","Parish",3,"PH",,,,"814 Hawthorne Ave.",,"Cincinnati","OHIO","45205","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39532,"Holy Name","Parish",1,"MA",true,,,"2422 Auburn Ave.",,"Cincinnati","OHIO","45219","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39537,"Holy Trinity Church","Parish",1,"MA",true,,,"2420 Drex Ave.",,"Cincinnati","OHIO","45212","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39543,"St. Ignatius of Loyola","Parish",1,"MA",true,,,"5222 North Bend Rd.",,"Cincinnati","OHIO","45247","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39551,"Immaculate Heart of Mary","Parish",1,"PH",true,,,"7770 Beechmont Ave.",,"Cincinnati","OHIO","45255","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39563,"St. James the Greater","Parish",1,"MA",true,,,"3565 Hubble Rd.",,"Cincinnati","OHIO","45247","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39572,"St. James of the Valley","Parish",1,"MA",true,,,"411 Springfield Pk.",,"Wyoming","OHIO","45215","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39585,"St. John the Baptist","Parish",1,"MA",true,,,"5361 Dry Ridge Rd.",,"Cincinnati","OHIO","45252","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39591,"St. John the Baptist","Parish",1,"MA",true,"Office & Mailing Address",,"509 Harrison Ave.",,"Harrison","OHIO","45030","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39597,"St. John the Evangelist","Parish",1,"MA",true,,,"7121 Plainfield Rd.",,"Cincinnati","OHIO","45236","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39605,"St. John Fisher","Parish",1,"MA",true,,,"3227 Church St.",,"Cincinnati","OHIO","45244","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39617,"St. John Neumann","Parish",1,"MA",true,,,"12191 Mill Rd.",,"Cincinnati","OHIO","45240","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39632,"St. Joseph","Parish",1,"MA",true,"Mailing Address",,,"P.O. Box 219","North Bend","OHIO","45052","USA",,361379,"Placement Header","North Bend, Hamilton Co."
"Active",39637,"St. Jude the Apostle","Parish",1,"MA",true,,,"5924 Bridgetown Rd.",,"Cincinnati","OHIO","45248","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39644,"St. Lawrence","Parish",1,"MA",true,,,"3680 Warsaw Ave.",,"Cincinnati","OHIO","45205","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39651,"St. Leo the Great","Parish",1,"MA",true,"Mailing Address",,"2573 St. Leo Pl.",,"Cincinnati","OHIO","45225-1960","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39667,"St. Margaret Mary","Parish",1,"MA",true,,,"1830 W. Galbraith Rd.",,"Cincinnati","OHIO","45239","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39679,"St. Martin of Tours","Parish",1,"MA",true,,,"3720 St. Martin Pl.",,"Cincinnati","OHIO","45211","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39693,"Old St. Mary","Parish",1,"MA",true,,,"123 E. 13th St.",,"Cincinnati","OHIO","45202","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39698,"St. Mary","Parish",1,"MA",true,,,"2853 Erie Ave.",,"Cincinnati","OHIO","45208","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39708,"St. Matthias","Parish",1,"MA",true,,,"1050 W. Kemper Rd.",,"Cincinnati","OHIO","45240","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39714,"St. Michael","Parish",1,"MA",true,,,"11144 Spinner Ave.",,"Cincinnati","OHIO","45241","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39724,"St. Monica-St. George Parish Newman Center","Parish",1,"MA",true,,,"328 W. McMillan St.",,"Cincinnati","OHIO","45219","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39735,"Nativity of Our Lord","Parish",1,"MA",true,,,"5935 Pandora Ave.",,"Cincinnati","OHIO","45213-2017","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39741,"Our Lady of Lourdes","Parish",1,"MA",true,,,"2832 Rosebud Dr.",,"Cincinnati","OHIO","45238","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39756,"Our Lady of the Rosary","Parish",1,"MA",true,,,"17 Farragut Rd.",,"Cincinnati","OHIO","45218","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39763,"Our Lady of the Sacred Heart","Parish",1,"MA",true,,,"177 Siebenthaler Ave.",,"Cincinnati","OHIO","45215","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39771,"Our Lady of Victory","Parish",1,"MA",true,,,"810 Neeb Rd.",,"Cincinnati","OHIO","45233","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39781,"Our Lady of the Visitation","Parish",1,"MA",true,,,"3172 South Rd.",,"Cincinnati","OHIO","45248","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39791,"Our Lord, Christ the King","Parish",1,"MA",true,,,"3223 Linwood Ave.",,"Cincinnati","OHIO","45226","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39805,"Sts. Peter and Paul","Parish",1,"Phys/Mail",true,,,"330 W. Vine St.",,"Reading","OHIO","45215","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39811,"Resurrection of Our Lord","Parish",1,"MA",true,,,"1744 Iliff Ave.",,"Cincinnati","OHIO","45205-1018","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39817,"St. Robert Bellarmine","Parish",1,"MA",true,,,"3800 Victory Pkwy.",,"Cincinnati","OHIO","45207-2211","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39826,"St. Rose of Lima","Parish",1,"MA",true,,,"2501 Riverside Dr.",,"Cincinnati","OHIO","45202","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39833,"St. Saviour","Parish",1,"MA",true,,,"4136 Myrtle Ave.",,"Cincinnati","OHIO","45236","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39838,"St. Simon the Apostle","Parish",1,"MA",true,,,"825 Pontius Rd.",,"Cincinnati","OHIO","45233","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39843,"St. Stephen","Parish",1,"MA",true,,,"320 Donham Ave.",,"Cincinnati","OHIO","45226","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39846,"St. Teresa of Avila","Parish",1,"MA",true,,,"1175 Overlook Ave.",,"Cincinnati","OHIO","45238","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39854,"St. Therese Little Flower","Parish",1,"MA",true,,,"5560 Kirby Ave.",,"Cincinnati","OHIO","45239","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39862,"St. Vincent Ferrer","Parish",1,"MA",true,,,"7754 Montgomery Rd.",,"Cincinnati","OHIO","45236","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39870,"St. Vincent de Paul","Parish",1,"MA",true,,,"4026 River Rd.",,"Cincinnati","OHIO","45204","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39875,"St. Vivian","Parish",1,"MA",true,,,"7600 Winton Rd.",,"Cincinnati","OHIO","45224","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39887,"St. William","Parish",1,"MA",true,,,"4108 W. Eighth St.",,"Cincinnati","OHIO","45205","USA",,39285,"Placement Header","(HAMILTON COUNTY)"
"Active",39897,"St. Bernadette","Parish",1,"MA",true,,,"1479 Locust Lake Rd.",,"Amelia","OHIO","45102-1798","USA",,214512,"Placement Header","Amelia, Clermont Co."
"Active",39904,"St. Mary","Parish",1,"MA",true,,,"6647 Van Buren St.",,"Georgetown","OHIO","45121","USA",,214513,"Placement Header","Arnheim, Brown Co."
"Active",39908,"Holy Trinity","Parish",1,"MA",true,,,"140 N. 6th St.",,"Batavia","OHIO","45103","USA",,214514,"Placement Header","Batavia, Clermont Co."
"Active",39914,"St. Luke","Parish",1,"MA",true,"Mailing Address",,"1440 N. Fairfield Rd.",,"Beavercreek","OHIO","45432","USA",,214515,"Placement Header","Beavercreek, Greene Co."
"Active",39921,"St. Patrick","Parish",1,"MA",true,"Mailing Address",,"316 E. Patterson Ave.",,"Bellefontaine","OHIO","43311","USA",,214516,"Placement Header","Bellefontaine, Logan Co."
"Active",39927,"St. Mary","Parish",2,"Sales",false,,,"3398 State Route 125",,"Bethel","OHIO","45106","USA",,214517,"Placement Header","Bethel, Clermont Co."
"Active",39927,"St. Mary","Parish",1,"MA",true,,,"3398 S.R. 125",,"Bethel","OHIO","45106","USA",,214517,"Placement Header","Bethel, Clermont Co."
"Active",39941,"Immaculate Conception","Parish",1,"MA",true,,,"200 Clay St.",,"Bradford","OHIO","45308","USA",,214520,"Placement Header","Bradford, Miami Co."
"Active",39941,"Immaculate Conception","Parish",2,"Sales",,,,"200 Clay St.",,"Bradford","OHIO","45308","USA",,214520,"Placement Header","Bradford, Miami Co."
"Active",39945,"St. Bernard","Parish",1,"MA",true,"Mailing Address",,"272 E. Main St.","Box 350","St. Henry","OHIO","45883","USA",,214521,"Placement Header","Burkettsville, Mercer Co."
"Active",39950,"St. Mary","Parish",2,"MA",true,,,"7721 N. Main St.","P.O. Box 28","Camden","OHIO","45311","USA",,214522,"Placement Header","Camden, Preble Co."
"Active",39960,"Nativity of the Blessed Virgin Mary","Parish",1,"MA",true,,,"7428 State Rte. 119",,"Maria Stein","OHIO","45860","USA",,214524,"Placement Header","Cassella, Mercer Co."
"Active",39973,"Incarnation","Parish",1,"MA",true,,,"55 Williamsburg Ln.",,"Centerville","OHIO","45459","USA",,214526,"Placement Header","Centerville, Montgomery Co."
"Active",39985,"St. Francis of Assisi","Parish",1,"MA",true,,,"6245 Wilmington Pike",,"Centerville","OHIO","45459","USA",,214526,"Placement Header","Centerville, Montgomery Co."
"Active",39998,"Holy Trinity","Parish",2,"MA",true,"Mailing Address",,,"P.O. Box 107","Coldwater","OHIO","45828","USA",,214528,"Placement Header","Coldwater, Mercer Co."
"Active",36822,"Catholic Rectory, San Jose Village","Residence",1,"Phys/Mail",,,,,,"Tinian","Mariana Islands","96952","USA",,36820,"Parish","San Jose"
"Active",36903,,"Residence",1,"Phys/Mail",,"Res.",,"2940 Brookridge Ln.",,"Charlotte","NORTH CAROLINA","28211","USA",,36895,"Parish","St. Gabriel"
"Active",36942,,"Residence",1,"Phys/Mail",,"Res.",,"9230 Sandburg Ave.",,"Charlotte","NORTH CAROLINA","28213","USA",,36935,"Parish","St. Thomas Aquinas"
"Active",36972,,"Residence",1,"Phys/Mail",,"Res.",,"311 Roxbury Ct.",,"Arden","NORTH CAROLINA","28704","USA",,36969,"Parish","St. Barnabas"
"Active",36977,,"Residence",1,"Phys/Mail",,"Res.",,"308 S. Park St.",,"Asheboro","NORTH CAROLINA","27203","USA",,36975,"Parish","St. Joseph"
"Active",37000,,"Residence",1,"Phys/Mail",,"Res.",,"2121 Ferncliff Ln.",,"Belmont","NORTH CAROLINA","28012","USA",,36994,"Parish","Queen of the Apostles"
"Active",37006,,"Residence",1,"Phys/Mail",,"Res.",,"333 Poplar Hill Dr.",,"Boone","NORTH CAROLINA","28607","USA",,37002,"Parish","St. Elizabeth"
"Active",37027,,"Residence",1,"Phys/Mail",,"Res.",,"2890 Knobb Hill Dr.",,"Clemmons","NORTH CAROLINA","27012","USA",,37021,"Parish","Holy Family"
"Active",37039,,"Residence",2,"Phys/Mail",,"Res.",,"137 Manor Ave. S.W.",,"Concord","NORTH CAROLINA","28025","USA",,37033,"Parish","St. James"
"Active",37048,,"Residence",1,"Phys/Mail",,"Res.",,"6789 Hawks Nest Ln.",,"Stanley","NORTH CAROLINA","28164-0123","USA",,37044,"Parish","Holy Spirit"
"Active",37105,,"Residence",1,"Phys/Mail",,"Res.",,"2741 Horsepen Creek Rd.",,"Greensboro","NORTH CAROLINA","27410","USA",,37100,"Parish","St. Paul the Apostle"
"Active",37127,,"Residence",1,"Phys/Mail",,"Res.",,"914 Thornton Pl.",,"Hendersonville","NORTH CAROLINA","28791-3609","USA",,37123,"Parish","Immaculate Conception"
"Active",37137,,"Residence",1,"Phys/Mail",,"Res.",,"862 First St.",,"Hickory","NORTH CAROLINA","28601","USA",,37132,"Parish","St. Aloysius"
"Active",37145,,"Residence",1,"Phys/Mail",,"Res.",,"3821 Oak Forest Dr.",,"High Point","NORTH CAROLINA","27265","USA",,37139,"Parish","Immaculate Heart of Mary"
"Active",37152,,"Residence",1,"Phys/Mail",,"Res.",,"1601 E. Martin Luther King, Jr. Dr.",,"High Point","NORTH CAROLINA","27260-5455","USA",,37150,"Parish","Christ the King"
"Active",37198,,"Residence",1,"Phys/Mail",,"Res. & Church",,"149 Brook St.",,"Mars Hill","NORTH CAROLINA","28754-1406","USA",,37196,"Parish","St. Andrew the Apostle"
"Active",37287,,"Residence",1,"Phys/Mail",,"Res.",,"1019 Harmony Dr.",,"Statesville","NORTH CAROLINA","28677","USA",,37280,"Parish","St. Philip the Apostle"
"Active",37293,,"Residence",1,"Phys/Mail",,"Res.",,"67 Beech Glen Dr.",,"Black Mountain","NORTH CAROLINA","28711","USA",,37289,"Parish","St. Margaret Mary"
"Active",37298,,"Residence",1,"Phys/Mail",,"Res.",,"141 Dillsboro Rd.",,"Sylva","NORTH CAROLINA","28779","USA",,37296,"Parish","St. Mary"
"Active",37341,,"Residence",1,"Phys/Mail",,"Res.",,"334 Springdale Ave.",,"Winston-Salem","NORTH CAROLINA","27104","USA",,37336,"Parish","St. Leo the Great"
"Active",38703,,"Residence",1,"Phys/Mail",,"Res.",,"1836 Hot Springs Ave.",,"Cheyenne","WYOMING","82003-5337","USA",,38697,"Parish","Holy Trinity"
"Active",38710,,"Residence",1,"Phys/Mail",,"Res.",,"515 House",,"Cheyenne","WYOMING","82007","USA",,38707,"Parish","St. Joseph's"
"Active",38717,,"Residence",1,"Phys/Mail",,"Res.",,"532 N. Lobban",,"Buffalo","WYOMING","82834","USA",,38715,"Parish","St. John the Baptist"
"Active",38733,,"Residence",1,"Phys/Mail",,"Res.",,"1401 CY Ave.",,"Casper","WYOMING","82604","USA",,38730,"Parish","Our Lady of Fatima"
"Active",38745,,"Residence",1,"Phys/Mail",,"Res.",,"1333 Monument Dr.",,"Cody","WYOMING","82414-3406","USA",,38743,"Parish","St. Anthony"
"Active",38764,,"Residence",1,"Phys/Mail",,"Res.",,"1000 Butler Spaeth Rd.",,"Gillette","WYOMING","82716","USA",,38761,"Parish","St. Matthew's"
"Active",38783,,"Residence",1,"Phys/Mail",,"Res.",,"96 N. Kansas","P.O. Box 430","Guernsey","WYOMING","82214-0430","USA",,38781,"Parish","St. Anthony's"
"Active",38804,,"Residence",1,"Phys/Mail",,"Res.",,"163 Leedy Rd.","P.O. Box 1047","Lander","WYOMING","82520-1047","USA",,38800,"Parish","Holy Rosary"
"Active",38827,,"Residence",1,"Phys/Mail",,"Res.",,"900 W. Fifth St.","Box 959","Lusk","WYOMING","82225-0959","USA",,38825,"Parish","St. Leo's"
"Active",38834,,"Residence",1,"Phys/Mail",,"Res.",,"19 W. Winthrop",,"Newcastle","WYOMING","82701","USA",,38830,"Parish","Corpus Christi"
"Active",38858,,"Residence",1,"Phys/Mail",,"Res.",,"115 E. Third","P.O. Box 818","Powell","WYOMING","82435-0818","USA",,38856,"Parish","St. Barbara"
"Active",38873,,"Residence",1,"Phys/Mail",,"Res.",,"622 E. Park",,"Riverton","WYOMING","82501","USA",,38869,"Parish","St. Margaret's"
"Active",38887,,"Residence",1,"Phys/Mail",,"Res.",,"633 Bridger Ave.",,"Rock Springs","WYOMING","82901","USA",,38881,"Parish","Holy Spirit Catholic Community"
"Active",38930,,"Residence",1,"Phys/Mail",,"Res.",,"700 E. 22nd Ave.",,"Torrington","WYOMING","82240","USA",,38927,"Parish","St. Rose"
"Active",38935,,"Residence",1,"Phys/Mail",,"Res.",,"1009 Ninth St.",,"Wheatland","WYOMING","82201","USA",,38933,"Parish","St. Patrick's"
"Active",39292,,"Residence",1,"Phys/Mail",,"Res.",,"325 W. Eighth St.",,"Cincinnati","OHIO","45202","USA",,39286,"Parish","St. Peter in Chains Cathedral"
"Active",39304,,"Residence",1,"Phys/Mail",,"Res.",,"8939 Montgomery Rd.",,"Cincinnati","OHIO","45236","USA",,39300,"Parish","All Saints"
"Active",39315,,"Residence",1,"Phys/Mail",,"Res.",,"4366 Bridgetown Rd.",,"Cincinnati","OHIO","45211","USA",,39309,"Parish","St. Aloysius Gonzaga"
"Active",39322,,"Residence",1,"Phys/Mail",,"Res.",,"134 Whipple St.",,"Cincinnati","OHIO","45233","USA",,39320,"Parish","St. Aloysius-on-the-Ohio"
"Active",39339,,"Residence",1,"Phys/Mail",,"Res.",,"3547 Clifton Ave.",,"Cincinnati","OHIO","45220","USA",,39335,"Parish","Annunciation of the Blessed Virgin Mary"
"Active",39355,,"Residence",1,"Phys/Mail",,"Res.",,"1500 Linneman Rd.",,"Cincinnati","OHIO","45238","USA",,39350,"Parish","St. Antoninus"
"Active",39365,,"Residence",1,"Phys/Mail",,"Res.",,"7711 Joseph St.",,"Cincinnati","OHIO","45231","USA",,39363,"Parish","Church of the Assumption"
"Active",39374,,"Residence",1,"Phys/Mail",,"Res.",,"9375 Winton Rd.",,"Cincinnati","OHIO","45231","USA",,39370,"Parish","St. Bartholomew"
"Active",39381,,"Residence",1,"Phys/Mail",,"Res.",,"740 Circle Ave.",,"Cincinnati","OHIO","45232","USA",,39378,"Parish","St. Bernard"
"Active",39385,,"Residence",1,"Phys/Mail",,"Res.",,"7130 Harrison Rd.",,"Cincinnati","OHIO","45247","USA",,39383,"Parish","St. Bernard"
"Active",39397,,"Residence",1,"Phys/Mail",,"Res.",,"1750 Chase Ave.",,"Cincinnati","OHIO","45223","USA",,39393,"Parish","St. Boniface"
"Active",39404,,"Residence",1,"Phys/Mail",,"Res.",,"2848 Fischer Pl.",,"Cincinnati","OHIO","45211","USA",,39400,"Parish","St. Catharine of Siena"
"Active",39411,,"Residence",1,"Phys/Mail",,"Res.",,"3105 Madison Rd.",,"Cincinnati","OHIO","45209","USA",,39408,"Parish","St. Cecilia"
"Active",39421,,"Residence",1,"Phys/Mail",,"Res.",,"1443 Cedar Ave.",,"Cincinnati","OHIO","45224","USA",,39417,"Parish","St. Clare"
"Active",39429,,"Residence",1,"Phys/Mail",,"St. Clement Friary",,"4536 Vine St.",,"Cincinnati","OHIO","45217","USA",,39425,"Parish","St. Clement"
"Active",39439,,"Residence",1,"Phys/Mail",,"Res.",,"2014 Springdale Rd.",,"Cincinnati","OHIO","45231","USA",,39434,"Parish","Corpus Christi"
"Active",39448,,"Residence",1,"Phys/Mail",,"Res.",,"4551 Delhi Pike",,"Cincinnati","OHIO","45238","USA",,39443,"Parish","St. Dominic"
"Active",39456,,"Residence",1,"Phys/Mail",,"St. Francis Friary",,"1615 Vine St.",,"Cincinnati","OHIO","45202","USA",,39452,"Parish","St. Francis Seraph"
